CNPJ_FUNDO_CLASSE,DENOM_SOCIAL,CNPJ Gestor
62.673.056/0001-64,LEAL FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
62.697.173/0001-68,VONIXX FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,15.289.957/0001-77
62.700.486/0001-28,KNI INVESTIMENTOS BR II FIF - CI RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,60.746.948/0001-12
62.726.496/0001-32,BB ARONA INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,30.822.936/0001-69
62.726.818/0001-43,BB KAYA INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,30.822.936/0001-69
62.727.602/0001-00,BB SDF INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA,30.822.936/0001-69
62.727.978/0001-07,BB PE INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA,30.822.936/0001-69
62.728.127/0001-89,BB YAC INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA,30.822.936/0001-69
62.729.351/0001-95,BB ALL RSLL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,30.822.936/0001-69
62.729.474/0001-26,BB VESA INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,30.822.936/0001-69
62.751.026/0001-29,SANTANDER PB MSB INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.751.113/0001-86,SANTANDER PB JCS EXCLUSIVE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.751.424/0001-45,VITEX FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,60.701.190/0001-04
62.771.190/0001-06,SANTANDER PB CASTANHEIRA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.781.419/0001-85,SANTANDER PB SPESQ INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.781.472/0001-86,SANTANDER PB WASSU INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.789.682/0001-10,FAMILY RUNNER FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
62.790.193/0001-89,BRONCOS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
62.805.867/0001-71,SANTANDER PB JFA INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.805.928/0001-09,SANTANDER PB HEMISFERIO INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.806.106/0001-34,SANTANDER PB PLANETA BRASIL INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA,03.502.968/0001-04
62.806.621/0001-14,SANTANDER PB SHAKTI INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.808.255/0001-32,FSC FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
62.831.874/0001-48,SANTANDER PB TERRA II INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.834.589/0001-80,ITAÚ GCA DEB INCENTIVADAS PRÉ IDKA 3A FIIF EM INFRA RENDA FIXA LONGO PRAZO CRED PRIV RESP LIMITADA,40.430.971/0001-96
62.847.489/0001-99,RB CAIXA MASTER FI FINANCEIRO RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA,07.981.934/0001-09
62.849.361/0001-64,MAGNETIX FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
62.849.941/0001-51,SANTANDER PB PATAJES INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.849.964/0001-66,SANTANDER PB MADRID INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.852.342/0001-97,SANTA ESMERALDA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
62.852.498/0001-78,CR2 FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
62.856.283/0001-25,VICTORIA II FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA,60.746.948/0001-12
62.869.550/0001-07,SEVEN INCENTIVADO FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA,44.476.932/0001-80
62.876.542/0001-80,SANTANDER PB 316 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.876.658/0001-19,SANTANDER PB PAMPA GAÚCHO INVESTIMENTO EM INFRAESTRUTURA RF - FIF RESP LIMITADA,03.502.968/0001-04
62.899.553/0001-85,BRP DESCANSO FI FINANCEIRO RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA,11.159.192/0001-08
62.911.331/0001-30,JAE 2 FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
62.920.933/0001-54,FSK FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,15.289.957/0001-77
62.935.493/0001-09,LEGACY CAPITAL PRÉ TARGET 2029 FIF FI INCENTIVADO EM DEBÊNTURES DE INFRAESTRUTURA RF RESP LIMITADA,28.674.641/0001-40
62.960.671/0001-51,DUDALINDA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,15.289.957/0001-77
62.963.313/0001-00,BAMBOO AZE FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,60.746.948/0001-12
62.967.494/0001-35,FAMÍLIA RORATO PLUS FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA,40.430.971/0001-96
62.970.039/0001-99,FFA CAPITAL FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUT RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
62.970.471/0001-80,ERACLEA FIF FI INCENTIVADO EM DEBÊNTURES DE INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,40.430.971/0001-96
62.983.270/0001-17,SANTANDER PB 321 INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.986.314/0001-62,SANTANDER PB FELDER PRIVATE 2 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.986.829/0001-62,SANTANDER PB 320 INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
62.991.350/0001-14,IJB INVESTIMENTOS FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA,60.746.948/0001-12
63.005.030/0001-00,SANTANDER PB TARÂNTULA INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA,03.502.968/0001-04
63.005.076/0001-20,SANTANDER PB HP INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.022.242/0001-04,SANTANDER PB VALOR INFRA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.022.260/0001-88,SANTANDER PB FORTE DEI MARMI II INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.023.377/0001-86,BELFIORE FI INCENTIVADO EM DEBÊNTURES DE INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,40.430.971/0001-96
63.023.396/0001-02,TERENZO INFLAÇÃO FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
63.023.574/0001-03,KJL INFLAÇÃO FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
63.023.753/0001-32,PDR INFRA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
63.024.507/0001-03,IMBUIA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUTURA RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
63.025.366/0001-35,MUTON INFLAÇÃO FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
63.025.606/0001-00,INFRA ARMAMAR FIF FI INCENTIVADO EM DEBÊNTURES DE INFRAESTRUTURA RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
63.031.387/0001-63,JATOBÁ FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.032.258/0001-90,CHAPLIN FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.048.098/0001-77,SCHUSTER FIF FI INCENTIVADO EM DEBÊNTURES DE INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,40.430.971/0001-96
63.051.354/0001-85,ITAÚ CONSULT DEBÊNTURES INCENTIVADAS PRÉ TARGET 2030 SHIFT FIIF EM INFRA RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
63.051.648/0001-07,ITAÚ DEBÊNTURES INCENTIVADAS PRÉ TARGET 2029 SHIFT FIF INCENTIVADO INFRA RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
63.052.049/0001-08,SANTANDER PB PRAT 334 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.053.090/0001-07,ICATU VANGUARDA BB DEBÊNTURES INCENTIVADAS CDI FIF - CI EM INFRA RF LP - RESP LIMITADA,68.622.174/0001-20
63.064.415/0001-49,MOSÊ FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.079.026/0001-97,MS2 PRIVATE FUND FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.079.371/0001-20,VISTA DEBENTURES INCENTIVADAS FUNDO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.092.952/0001-00,SANTANDER PB MS INVESTMENTS INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.104.249/0001-67,FLUXUS CASH ESP FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,49.475.869/0001-81
63.105.295/0001-80,UBS EVOLUTION MINERVA INFRA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RF CREDITO PRIVADO RESP LIMITADA,11.519.438/0001-05
63.105.421/0001-05,UBS EVOLUTION CORAGGIO FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRED PRIV RESP LIMITADA,11.519.438/0001-05
63.105.532/0001-03,UBS EVOLUTION ESMERALDA INFRA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RF CRED PRIV RESP LIMITADA,11.519.438/0001-05
63.110.995/0001-63,UBS EVOLUTION CATOLÉ FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRED PRIV RESP LIMITADA,11.519.438/0001-05
63.124.967/0001-03,ABSOLUTE HIDRA CDI PLUS II MASTER FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RF,14.351.454/0001-11
63.138.979/0001-89,SANTANDER PB PJ INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.138.982/0001-00,FQJ11 FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
63.139.150/0001-09,SANTANDER PB AYLEN INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.140.516/0001-51,LUCCA FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,60.746.948/0001-12
63.159.694/0001-24,SANTANDER PB CAIS INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.159.704/0001-21,SANTANDER PB SERRA DO CAMBARÁ INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.159.716/0001-56,SANTANDER PB MARÓSTICA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.174.249/0001-33,LA REINA KINEA FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,08.604.187/0001-44
63.174.305/0001-30,KINESIS KINEA FIF FI EM INVESTIMENTO EM DEBÊNTURES DE INFRA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,08.604.187/0001-44
63.174.394/0001-14,AURORA KINEA FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,08.604.187/0001-44
63.189.410/0001-42,BB JK PERFORMANCE INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RESP LIMIT,30.822.936/0001-69
63.189.574/0001-70,BB UNIÃO CINCO INFRA RF  FUNDO INCENTIVADO DE INVESTIMENTO FINAN EM INFRAESTRUTURA RESP LIMITADA,30.822.936/0001-69
63.189.681/0001-06,BB MVFC INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINAN EM INFRAESTRUTURA RESP LIMITADA,30.822.936/0001-69
63.190.006/0001-99,BB TIQUARA INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,30.822.936/0001-69
63.190.103/0001-81,BB AMARCORD INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,30.822.936/0001-69
63.190.269/0001-06,BB 3LEHS INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,30.822.936/0001-69
63.190.767/0001-40,BB CAMPEÃO INFRA RENDA FIXA FUNDO INCENTIVADO DE INV FINAN EM INFRAESTRUTURA RESP LIMITADA,30.822.936/0001-69
63.211.828/0001-09,G5 CRYSTAL FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,09.446.129/0001-00
63.230.112/0001-59,PROSPERUS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,31.384.260/0001-31
63.248.651/0001-15,INE II FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DEINVESTIMENTO EM INFRAESTRUTURA,60.746.948/0001-12
63.284.019/0001-27,KAMBY FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.285.255/0001-68,AUGURI 2 FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,15.289.957/0001-77
63.286.762/0001-16,ITAÚ DEB INC PRÉ TARGET 2030 SHIFT ADVISORY FIIF EM INFRA RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
63.319.624/0001-96,A1 CRÉDITO FIF INVESTIMENTO EM DEBÊNTURES DE INFRA CDI ATIVO RF CRED PRIV RESP LIMITADA,35.185.577/0001-08
63.338.774/0001-47,TRENTO FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.351.459/0001-50,SYNERGIA INFRA PARTNERS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.358.655/0001-56,PERSONA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.359.113/0001-06,LIBANUS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,29.996.127/0001-94
63.359.425/0001-01,SPARTA INFRA CDI MASTER VI FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,72.745.714/0001-30
63.377.319/0001-50,OCCAM CDI 30 DINÂMICO S FIF RENDA FIXA  INVEST EM  INFRA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,43.228.545/0001-62
63.380.552/0001-92,JADE OPPORTUNA FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,60.746.948/0001-12
63.383.872/0001-04,SANTANDER PB ASTROS INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.383.901/0001-20,SANTANDER PB DOMUS KINCSEN INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.385.783/0001-99,CLOSED FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.386.988/0001-99,LEGACY CAPITAL ARKAN FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA CDI RF RESP LIMITADA,28.674.641/0001-40
63.404.930/0001-20,VINLAND INCENTIVADO A FIF FUNDO INC EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV LP RESP LIMITADA,31.846.872/0001-07
63.405.360/0001-93,SANTANDER PB CW DIGITAL INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.405.574/0001-60,SANTANDER PB O3ADM INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.405.731/0001-37,SANTANDER PB FRANCISCO321 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.405.863/0001-69,SANTANDER PB CWB11 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.406.682/0001-57,FUTURO FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.408.136/0001-55,RHIZ FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,60.746.948/0001-12
63.408.582/0001-60,ABSOLUTE HIKER INFRA III MASTER FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RF,14.351.454/0001-11
63.428.673/0001-67,BRAM DEBÊNTURES INCENTIVADAS CDI 2511 FIF - CLASSE DE INVESTIMENTO INFRA RF LP - RESP LIMITADA,60.746.948/0001-12
63.437.368/0001-31,SANTANDER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA CDI 7 RF CRÉDITO PRIVADO - FIF RESP LIMITADA,10.231.177/0001-52
63.441.123/0001-88,AVAL FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.441.494/0001-60,TURBO FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.463.242/0001-31,BRGAZ FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.464.504/0001-82,FCB FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.510.211/0001-94,LUTI FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA - RESP LIMITADA,60.746.948/0001-12
63.513.518/0001-49,T2L_SP FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,60.746.948/0001-12
63.532.720/0001-18,UBS EVOLUTION SIENA INFRA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRED PRIV RESP LIMITADA,11.519.438/0001-05
63.548.472/0001-01,CLOSED FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,60.746.948/0001-12
63.566.142/0001-30,ICATU VANGUARDA CDI S FIF - CI INCENTIVADO DE INVESTIMENTO EM INFRA RF LP - RESP LIMITADA,68.622.174/0001-20
63.572.496/0001-98,VINLAND DEBÊNTURE INCENTIVADO 3 FIF INC EM INV EM DEB DE INFRA RF ATIVO CRED PRIV LP RESP LIMITADA,31.846.872/0001-07
63.610.895/0001-04,GUANACO KINEA FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,08.604.187/0001-44
63.611.704/0001-10,IBIUNA CREDIT IPCA+ FIF - CI RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA - RESP LIMITADA,18.506.057/0001-22
63.704.841/0001-08,LEGACY CAPITAL PRÉ TARGET II 2029 FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RENDA FIXA RESP LIMITADA,28.674.641/0001-40
63.706.652/0001-66,VINLAND INC XP FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA FIF RF CRED PRIV RESP LIMITADA,31.846.872/0001-07
63.727.006/0001-85,ABSOLUTE HIDRA PRÉ 2 ANOS A MASTER FI DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,14.351.454/0001-11
63.727.062/0001-10,OCCAM INFRA ATIVO 30 BB RENDA FIXA FIF EM INFRAESTRUTURA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,43.228.545/0001-62
63.729.525/0001-82,CAPITÂNIA INFRA ADVISORY SENIOR II FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA,41.475.648/0001-00
63.740.555/0001-90,SANTANDER PB JFK INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.740.800/0001-69,SANTANDER PB TELDAR INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.741.446/0001-97,SANTANDER PB NEXO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.743.483/0001-34,EBJ FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.760.296/0001-69,RIO TRIUNFO FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,60.746.948/0001-12
63.780.238/0001-05,LEGACY CAPITAL COMPOUND II FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA CDI ATIVO RF,28.674.641/0001-40
63.784.778/0001-59,AMB ISENTO CDI FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.788.524/0001-09,SANTANDER PB LEÃO INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.789.552/0001-40,ITAÚ M DEBÊNTURES INCENTIVADAS CDI FIF FINANCEIRO EM INFRAESTRUTURA RF CRED PRIV RESP LIMITADA,40.430.971/0001-96
63.806.809/0001-25,HERITAGE RUBY MASTER II FUNDO DE INVESTIMENTO RENDA FIXA INFRA CRÉDITO PRIVADO - RESP LIMT,57.168.667/0001-15
63.826.355/0001-54,ICATU VANGUARDA CDI IU 95/5 FIF - CI INCENTIVADO DE INVESTIMENTO EM  INFRA RF LP - RESP LIMITADA,68.622.174/0001-20
63.848.566/0001-98,MAMPITUBA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.858.779/0001-09,ABSOLUTE HIDRA PRÉ MASTER FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,14.351.454/0001-11
63.859.087/0001-77,ABSOLUTE HIDRA CA MASTER FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,14.351.454/0001-11
63.867.916/0001-63,JBE98 FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.875.387/0001-40,PLURAL DEBÊNTURES INCENTIVADAS 30 II MASTER FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESP LIM,11.397.672/0002-80
63.880.974/0001-27,ÁUREA FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,60.746.948/0001-12
63.882.570/0001-72,PIRACAIA CDI KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,08.604.187/0001-44
63.893.287/0001-46,SANTANDER PB VAF INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,03.502.968/0001-04
63.898.109/0001-08,PERPETUUM CAPITAL FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,12.695.840/0001-03
63.900.490/0001-00,CAMPANIA KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV - RESP LIMITADA,08.604.187/0001-44
63.900.709/0001-63,LIMA EVALDT KINEA FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,08.604.187/0001-44
63.901.833/0001-43,SAIUALA KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV - RESP LIMITADA,08.604.187/0001-44
63.912.056/0001-32,HORIZON DEBENTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA,26.093.429/0001-64
