CNPJ Emissor,Emissor,Grupo,Setor,Descrição,Fonte
"59.115.685/0001-64","TUPI ENERGIAS RENOVAVEIS S.A.","Tupi","Energia","Atua na geração, transmissão, distribuição ou comercialização de energia elétrica.",""
"84.683.374/0003-00","TUPY S/A","Tupy","Indústria","Fabrica produtos, equipamentos ou insumos industriais para diferentes cadeias produtivas.",""
"26.982.634/0001-80","TURBI COMPARTILHAMENTO DE VEICULOS S.A.","Turbi","Rentals","Aluga veículos, máquinas, equipamentos ou ativos de tecnologia, com serviços associados.",""
"28.704.797/0001-27","TWO SQUARE TRANSMISSIONS PARTICIPACOES S/A.","TWO Square Transmissions","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.",""
"39.916.142/0001-39","UHE JURUENA SA","UHE Juruena","Energia","Desenvolve ou opera ativos de geração hidrelétrica.",""
"27.352.303/0001-20","UHE SAO SIMAO ENERGIA S/A","UHE SAO Simao Energia","Energia","Desenvolve ou opera ativos de geração hidrelétrica.",""
"02.476.026/0001-36","ULTRAFERTIL S/A.","Ultrafertil","Fertilizantes","Produz, mistura, distribui ou presta serviços logísticos para fertilizantes e outros insumos agrícolas.",""
"33.337.122/0001-27","IPIRANGA  PRODUTOS DE PETROLEO S.A.","Ultrapar","O&G","Atua na exploração, produção ou desenvolvimento de ativos de petróleo e gás.",""
"14.688.220/0016-40","ULTRACARGO LOGISTICA S/A","Ultrapar","Porto","Opera terminal ou infraestrutura portuária para movimentação, armazenagem e logística de cargas.",""
"34.130.063/0001-84","ULTRACARGO SOLUCOES LOGISTICAS S.A","Ultrapar","Porto","Opera terminal ou infraestrutura portuária para movimentação, armazenagem e logística de cargas.",""
"61.602.199/0001-12","COMPANHIA ULTRAGAZ S A","Ultrapar","O&G","Distribui e comercializa combustíveis, GLP e outros derivados de petróleo.",""
"24.013.278/0001-61","UNIAO COMERCIAL BARAO S/A LOCACAO E EMPREENDIMENTOS","Uniao Comercial Barao S/a Locacao e","Rentals","Aluga veículos, máquinas, equipamentos ou ativos de tecnologia, com serviços associados.",""
"60.665.981/0001-18","UNIAO QUIMICA FARMACEUTICA NACIONAL S.A.","União Química","Saúde","Desenvolve, fabrica ou distribui medicamentos e produtos para saúde.",""
"45.736.131/0001-70","UNIDAS LOCADORA S.A..","Unidas","Rentals","Aluga veículos, máquinas, equipamentos ou ativos de tecnologia, com serviços associados.","https://ri.unidas.com.br/"
"75.609.123/0001-23","UNIDAS LOCACOES E SERVICOS S/A","Unidas","Rentals","Aluga veículos, máquinas, equipamentos ou ativos de tecnologia, com serviços associados.","https://ri.unidas.com.br/"
"02.255.187/0001-08","UNIFIQUE TELECOMUNICACOES S.A.","Unifique","Telecom","Fornece serviços ou infraestrutura de telecomunicações, internet, conectividade e redes.",""
"33.958.695/0001-78","UNIPAR CARBOCLORO S/A","Unipar","Indústria","Fabrica produtos, equipamentos ou insumos industriais para diferentes cadeias produtivas.",""
"32.185.496/0001-01","URBEM S.A.","Urbem","P&P","Atua na produção florestal, madeira, celulose, papel ou embalagens.",""
"35.814.889/0001-25","URBIA GESTAO DE PARQUES SPE S.A.","Urbia","Tecnologia","Desenvolve ou fornece software, plataformas digitais, equipamentos e serviços de tecnologia.",""
"46.984.425/0001-83","URBIA CATARATAS S/A","Urbia","Serviços","Opera ativos de turismo, lazer, hospitalidade ou entretenimento.",""
"60.894.730/0001-05","USINAS SIDERURGICAS DE MG S/A - USIMINAS","Usiminas","M&M","Atua na mineração, siderurgia, metalurgia ou fabricação de produtos metálicos.",""
"60.329.174/0001-24","USINA ACUCAREIRA S. MANOEL S/A","Usina Acucareira S. Manoel","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"43.545.284/0001-04","ALCOESTE BIOENERGIA FERNANDOPOLIS S A","Usina Alcoeste","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"54.470.679/0001-01","USINA BATATAIS S/A ACUCAR E ALCOOL","Usina Batatais S/a Acucar e Alcool","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"50.513.730/0001-64","USINA BROMELIA SPE S.A","Usina Bromelia","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"12.282.034/0001-03","USINA CAETE   S.A.","Usina Caete","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"08.056.257/0001-77","USINA CERRADAO S.A.","Usina Cerradao","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"51.990.778/0003-98","ACUCAR E ETANOL OSWALDO RIBEIRO DE MENDONCA S.A","Usina Colorado","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"31.783.431/0001-03","USINA DE ENERGIA FOTOVOLTAICA DE COROMANDEL S.A.","Usina de Energia Fotovoltaica de Coromandel","Energia","Desenvolve ou opera projetos de geração de energia solar fotovoltaica.",""
"61.231.478/0001-17","COMPANHIA AGRICOLA USINA JACAREZINHO","Usina Jacarezinho","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"29.914.974/0001-62","USINA JEQUITIBA SPE S/A","Usina Jequitiba","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"50.376.938/0001-89","USINA SANTA ADELIA S.A.","Usina Santa Adelia","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"45.281.813/0001-35","USINA SANTA FE S.A.","Usina Santa FE","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"71.324.784/0001-51","USINA SANTO ANTONIO S/A","Usina Santo Antonio","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"47.063.128/0001-68","USINA SAO DOMINGOS-ACUCAR E ETANOL S/A","Usina SAO Domingos-acucar e Etanol","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"10.362.820/0001-87","USINA SAO JOSE S/A","Usina SAO Jose","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"53.172.300/0001-14","USINA SAO JOSE DA ESTIVA SA ACUCAR E ALCOOL","Usina SAO Jose da Estiva SA","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"15.695.664/0001-90","USINA SOBRASIL S.A.","Usina Sobrasil","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"04.739.720/0001-24","USINA TERMELETRICA PAMPA SUL S.A.","Usina Termeletrica Pampa SUL","Energia","Desenvolve ou opera ativos de geração termelétrica e negócios relacionados à energia.",""
"07.674.341/0001-91","USINA UBERABA S/A","Usina Uberaba","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"26.643.756/0001-42","USINAGEM EDLYN PARTICIPACOES SA","Usinagem Edlyn","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Usinagem Edlyn.",""
"15.009.178/0001-70","USINAS ITAMARATI S/A","Usinas Itamarati","A&A","Produz açúcar e etanol a partir da cana-de-açúcar, normalmente com cogeração de bioenergia.",""
"02.041.460/0001-93","V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.","V.tal","Telecom","Fornece serviços ou infraestrutura de telecomunicações, internet, conectividade e redes.","https://www.vtal.com/"
"28.008.887/0001-83","ARCOVERDE TRANSMISSAO DE ENERGIA S.A.","V2i Energia","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.",""
"34.395.916/0001-00","V2I ENERGIA S.A.","V2i Energia","Energia","Atua na geração, transmissão, distribuição ou comercialização de energia elétrica.",""
"33.592.510/0001-54","VALE S/A","Vale","M&M","Atua na mineração, siderurgia, metalurgia ou fabricação de produtos metálicos.","https://vale.com/"
"33.113.309/0001-47","VALID SOLUCOES S/A","Valid","Tecnologia","Desenvolve ou fornece software, plataformas digitais, equipamentos e serviços de tecnologia.",""
"35.654.688/0001-08","VAMOS COMERCIO DE MAQUINAS LINHA AMARELA S.A.","Vamos","Rentals","Aluga veículos, máquinas, equipamentos ou ativos de tecnologia, com serviços associados.",""
"32.431.505/0001-05","VARZEA SOLAR PARTICIPACOES S.A.","Varzea Solar","Energia","Desenvolve ou opera projetos de geração de energia solar fotovoltaica.",""
"00.311.557/0001-43","VCI VANGUARD CONFECCOES IMPORTADAS S.A.","VCI Vanguard Confeccoes Importadas","Consumo","Produz ou comercializa bens de consumo, como alimentos, bebidas, vestuário, higiene ou calçados.",""
"19.788.923/0001-88","VDB F2 GERACAO DE ENERGIA S.A.","VDB F2","Energia","Atua na geração, transmissão, distribuição ou comercialização de energia elétrica.",""
"08.803.085/0001-58","VDQ HOLDINGS S.A.","VDQ Holdings","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo VDQ Holdings.",""
"48.569.227/0001-89","VEGA SOLAR S.A.","Vega Solar","Energia","Desenvolve ou opera projetos de geração de energia solar fotovoltaica.",""
"07.058.238/0001-17","VENETO ENERGETICA S/A","Veneto Energetica","Energia","Atua na geração, transmissão, distribuição ou comercialização de energia elétrica.",""
"15.674.688/0001-62","VENTOS DE SAO CLEMENTE HOLDING S.A.","Ventos de SAO Clemente","Energia","Desenvolve ou opera projetos de geração de energia eólica.",""
"35.865.638/0001-70","VENTOS DE SAO JOAO XXIII ENERGIAS RENOVAVEIS S.A.","Ventos de SAO Joao Xxiii","Energia","Desenvolve ou opera projetos de geração de energia eólica.",""
"17.875.396/0001-13","VENTOS DE SAO JORGE HOLDING S.A.","Ventos de SAO Jorge","Energia","Desenvolve ou opera projetos de geração de energia eólica.",""
"35.865.649/0001-50","VENTOS DE SAO LUCIO I ENERGIAS RENOVAVEIS S.A.","Ventos de SAO Lucio I","Energia","Desenvolve ou opera projetos de geração de energia eólica.",""
"06.016.348/0001-53","VENTOS DO SUL ENERGIA S/A","Ventos do SUL Energia","Energia","Desenvolve ou opera projetos de geração de energia eólica.",""
"12.623.165/0001-07","VENTOS POTIGUARES COMERCIALIZADORA DE ENERGIA S/A","Ventos Potiguares","Energia","Comercializa energia elétrica e presta soluções de gestão e contratação de energia.",""
"44.323.802/0001-08","VERDE TRANSMISSAO DE ENERGIA SA","Verde","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.",""
"19.729.992/0001-10","VERDE 08 ENERGIA  S.A.","Verde 08 Energia","Energia","Atua na geração, transmissão, distribuição ou comercialização de energia elétrica.",""
"12.434.432/0001-90","VERDE 2 ENERGETICA SA","Verde 2 Energetica","Energia","Atua na geração, transmissão, distribuição ou comercialização de energia elétrica.",""
"44.992.350/0001-57","VERDE AMBIENTAL ALAGOAS S.A.","Verde Ambiental Alagoas","Saneamento","Presta serviços de abastecimento de água, coleta e tratamento de esgoto ou gestão de ativos de saneamento.",""
"26.845.460/0001-04","VALE DO SERTAO TRANSMISSORA DE ENERGIA S.A.","Verene","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.","https://verenenergia.com/"
"26.845.283/0001-66","ALTO SERTAO TRANSMISSORA DE ENERGIA S.A","Verene","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.","https://verenenergia.com/"
"26.845.497/0001-32","BURITIRAMA TRANSMISSORA DE ENERGIA S.A.","Verene","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.","https://verenenergia.com/"
"27.967.244/0001-02","TAPAJOS TRANSMISSORA DE ENERGIA S.A.","Verene","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.","https://verenenergia.com/"
"26.845.650/0001-21","BARREIRAS TRANSMISSORA DE ENERGIA S.A.","Verene","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.","https://verenenergia.com/"
"23.520.790/0001-31","VERENE TRANSMISSAO SUBHOLDING S.A.","Verene","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.","https://verenenergia.com/"
"55.934.077/0001-20","VERMELHA DO NORTE PARTICIPACOES S.A.","Vermelha do Norte","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Vermelha do Norte.",""
"31.748.174/0001-60","VERO S.A.","Vero","Telecom","Fornece serviços ou infraestrutura de telecomunicações, internet, conectividade e redes.",""
"25.005.683/0001-09","VERT COMPANHIA  SECURITIZADORA","Vert Companhia Securitizadora","Securitizadora","Estrutura e emite títulos lastreados em recebíveis e outros direitos creditórios.",""
"43.737.117/0001-65","VERT COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS","Vert Companhia Securitizadora de Creditos Financeiros","Securitizadora","Estrutura e emite títulos lastreados em recebíveis e outros direitos creditórios.",""
"42.945.876/0001-50","VERT CREDIARE COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS","Vert Crediare Companhia Securitizadora de Creditos","Securitizadora","Estrutura e emite títulos lastreados em recebíveis e outros direitos creditórios.",""
"42.937.550/0001-81","VERT-11 COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS","Vert-11 Companhia Securitizadora de Creditos Financeiros","Securitizadora","Estrutura e emite títulos lastreados em recebíveis e outros direitos creditórios.",""
"42.938.083/0001-04","VERT-9 COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS","Vert-9 Companhia Securitizadora de Creditos Financeiros","Securitizadora","Estrutura e emite títulos lastreados em recebíveis e outros direitos creditórios.",""
"43.737.145/0001-82","VERT-MAGALU CREDITO PESSOAL COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS","Vert-magalu Credito Pessoal Companhia Securitizadora de","Securitizadora","Estrutura e emite títulos lastreados em recebíveis e outros direitos creditórios.",""
"42.195.692/0001-10","VERT-MONEY MONEY COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS","Vert-money Money Companhia Securitizadora de Creditos","Securitizadora","Estrutura e emite títulos lastreados em recebíveis e outros direitos creditórios.",""
"57.559.387/0001-38","VERZANI & SANDRINI S.A","Verzani & Sandrini","Serviços","Presta serviços empresariais, operacionais ou especializados a clientes públicos e privados.",""
"49.669.856/0001-43","VESTE S.A. ESTILO","Veste","Consumo","Produz ou comercializa bens de consumo, como alimentos, bebidas, vestuário, higiene ou calçados.",""
"03.025.305/0001-46","RODOVIAS DAS COLINAS S.A","Via Appia","Rodovia","Opera uma concessão rodoviária, realizando manutenção, atendimento aos usuários e investimentos na infraestrutura viária.","https://viaappia.com.br/"
"08.822.767/0001-08","CONCESSIONARIA DA RODOVIA MG-050 S.A.","Via Appia","Rodovia","Opera uma concessão rodoviária, realizando manutenção, atendimento aos usuários e investimentos na infraestrutura viária.","https://viaappia.com.br/"
"50.399.553/0001-37","CONCESSIONARIA RODOANEL NORTE SPE - S.A.","Via Appia","Rodovia","Opera uma concessão rodoviária, realizando manutenção, atendimento aos usuários e investimentos na infraestrutura viária.","https://viaappia.com.br/"
"10.678.505/0001-63","CONCESSIONARIA RODOVIAS DO TIETE S/A","Via Appia","Rodovia","Opera uma concessão rodoviária, realizando manutenção, atendimento aos usuários e investimentos na infraestrutura viária.","https://viaappia.com.br/"
"72.860.067/0001-07","VIADUTO SOLUCOES LOGISTICAS S.A","Viaduto Solucoes Logisticas","Logística","Presta serviços de transporte, armazenagem, distribuição ou gestão logística.",""
"10.635.691/0001-53","VIARONDON CONCESSIONARIA DE RODOVIA S/A","ViaRondon","Rodovia","Opera uma concessão rodoviária, realizando manutenção, atendimento aos usuários e investimentos na infraestrutura viária.",""
